student_id,classes_attended,classes_total,study_hours_per_week,assignments_submitted,assignments_total,quiz_points_earned,quiz_points_possible,discussion_posts,office_hours_visits,sleep_hours,work_hours_per_week,commute_minutes,prior_gpa,late_submissions,practice_exam_points,practice_exam_possible,lms_logins_last_30_days
S02558,17,24,10.5,9,11,59,90,5,3,7.2,2.9,11.6,2.84,5,61,80,40
S02559,24,30,0.1,6,10,62,90,4,1,7.1,8.6,30.5,2.84,2,72,90,25
S02560,25,30,4.5,9,12,51,100,4,2,7.2,4.2,26.1,1.7,0,34,90,67
S02561,13,24,1.4,6,11,61,90,0,0,5.3,13.1,10.9,2.82,5,32,80,29
S02562,21,26,11.7,6,10,63,90,12,2,6.9,0.8,42.0,2.82,3,71,90,53
S02563,21,30,7.4,9,13,80,100,7,4,7.5,17.1,42.3,3.5,3,68,100,31
S02564,20,26,12.3,8,10,75,90,6,4,7.1,14.6,43.8,3.12,2,76,80,48
S02565,14,26,6.0,4,10,70,90,0,2,7.3,0.5,46.1,2.71,5,80,100,42
S02566,20,26,13.3,9,10,71,90,6,3,6.5,18.8,29.4,3.07,5,72,100,28
S02567,11,24,0.3,3,10,49,90,0,3,6.1,22.8,28.3,2.59,7,29,80,15
S02568,20,26,10.4,9,11,91,100,5,0,8.4,0,47.3,4.0,4,80,80,43
S02569,21,26,6.6,7,12,83,120,1,0,6.6,10.6,7.6,2.39,3,60,100,35
S02570,16,28,7.2,9,10,80,100,4,2,6.7,17.1,37.8,2.96,3,49,90,57
S02571,25,26,12.0,8,10,81,110,6,1,6.7,11.5,37.7,2.67,0,60,100,36
S02572,17,28,7.9,8,10,63,100,8,2,7.4,9.0,0,2.73,2,58,80,39
S02573,19,24,10.6,11,13,57,90,7,0,6.8,15.4,26.2,3.47,9,69,80,55
S02574,14,24,5.7,5,10,53,100,6,1,7.4,7.9,25.4,2.79,3,35,90,22
S02575,18,26,4.4,7,11,66,100,3,1,7.4,1.6,36.6,2.86,4,64,90,19
S02576,10,28,1.2,4,10,56,100,5,3,6.4,0,35.6,2.04,8,36,90,2
S02577,13,30,6.0,7,10,72,120,1,2,7.1,12.5,26.7,3.07,5,67,90,18
S02578,23,30,1.5,9,11,67,120,4,2,6.9,12.1,44.6,3.23,7,46,90,36
S02579,20,24,6.2,10,12,78,110,0,3,7.1,14.9,2.8,2.67,1,69,80,44
S02580,14,24,8.2,10,11,88,100,4,3,6.5,3.8,5.3,3.39,3,71,100,56
S02581,18,24,5.2,10,13,62,120,6,3,6.3,16.3,48.1,1.7,3,52,100,56
S02582,19,30,10.0,9,11,63,90,0,4,6.1,22.4,34.3,2.57,6,69,100,40
S02583,24,24,13.3,9,10,82,100,8,2,8.9,15.9,18.9,3.22,3,61,90,39
S02584,15,30,1.4,5,10,50,110,2,0,6.8,4.9,43.5,2.44,2,41,90,61
S02585,21,26,8.8,11,13,89,110,1,3,8.1,11.6,18.0,3.1,1,77,90,42
S02586,21,28,3.8,7,10,63,120,4,1,7.3,3.0,0,2.27,1,56,100,10
S02587,14,28,0,5,10,61,90,3,0,6.4,27.2,40.5,3.37,6,43,80,12
S02588,21,24,6.0,8,12,76,100,7,1,7.0,0,15.2,2.78,3,82,100,25
S02589,15,24,2.0,5,11,83,120,3,2,6.1,19.2,0,2.45,4,45,80,23
S02590,19,26,9.1,10,10,98,110,7,2,7.0,0,15.6,3.35,1,75,90,31
S02591,20,24,9.1,9,10,70,120,8,2,8.6,8.3,40.7,3.49,6,62,80,53
S02592,17,28,0.5,6,10,49,90,4,0,6.2,17.3,3.1,1.93,5,52,90,31
S02593,22,24,4.6,9,10,85,110,3,4,7.2,12.6,31.1,2.75,7,54,100,42
S02594,17,30,3.4,10,13,94,100,4,2,6.2,28.7,62.3,3.93,6,66,80,52
S02595,22,26,6.4,10,13,77,100,5,4,6.7,14.4,10.3,1.88,2,46,100,34
S02596,22,30,8.9,9,12,77,100,3,2,8.2,7.4,24.5,2.37,1,54,90,28
S02597,23,24,14.4,8,10,74,90,11,4,7.9,8.3,7.9,2.08,5,86,100,44
S02598,17,24,4.2,6,10,63,100,4,0,7.5,11.3,6.5,2.61,2,43,90,19
S02599,20,28,5.8,9,10,74,110,7,5,4.5,14.3,26.9,3.12,5,61,80,24
S02600,23,30,10.5,7,10,81,110,2,2,6.5,12.9,3.9,2.82,4,49,100,60
S02601,20,30,8.3,9,11,104,110,10,2,8.7,24.2,17.0,4.0,0,83,100,33
S02602,20,28,11.7,9,10,76,110,6,1,6.1,15.9,52.5,2.51,0,63,80,23
S02603,22,28,8.3,8,11,79,120,4,3,6.8,7.0,35.2,1.7,5,50,80,29
S02604,18,28,5.1,7,11,80,120,5,4,5.9,12.7,1.5,1.93,6,49,90,36
S02605,28,28,9.2,10,10,71,100,14,4,8.5,7.5,51.8,2.78,2,85,100,60
S02606,19,24,11.2,10,12,86,110,4,4,6.7,8.3,14.1,3.72,1,53,90,24
S02607,22,26,5.4,11,13,96,120,6,3,7.6,0,26.5,3.06,0,67,90,27
S02608,25,26,13.8,10,10,86,100,9,4,6.8,6.9,31.6,2.95,0,80,90,41
S02609,27,28,15.4,13,13,86,100,11,5,6.4,22.4,24.1,3.66,5,95,100,44
S02610,28,30,13.7,9,11,52,100,11,6,6.6,10.4,16.0,2.54,0,51,80,51
S02611,18,30,6.6,12,13,66,100,6,3,6.4,20.1,48.1,3.14,3,69,80,44
S02612,20,30,3.7,11,12,72,90,1,1,5.1,24.5,31.3,1.96,5,62,100,45
S02613,22,26,11.3,12,12,95,110,6,5,8.5,9.1,10.8,3.76,3,87,100,39
S02614,17,26,1.9,7,12,68,110,0,0,7.1,8.9,25.7,2.97,3,37,80,29
S02615,20,26,10.0,12,13,73,90,4,4,8.3,9.8,28.0,4.0,2,74,100,42
S02616,30,30,16.9,10,12,100,120,8,5,5.8,5.4,40.4,3.64,1,67,80,24
S02617,30,30,8.2,8,12,61,90,8,3,6.7,0,9.1,2.81,4,57,80,46
S02618,22,26,7.3,9,13,68,90,2,1,6.3,10.9,56.5,2.45,7,74,90,53
S02619,23,30,12.9,8,10,76,100,9,1,7.5,16.6,27.2,3.06,2,79,90,53
S02620,20,28,8.2,10,12,100,100,7,3,7.7,20.5,45.3,3.06,4,86,100,56
S02621,22,28,4.2,13,13,71,90,11,2,7.6,12.7,27.1,3.67,4,62,80,24
S02622,26,28,11.3,13,13,115,120,4,4,6.4,17.8,29.0,3.68,0,90,90,39
S02623,21,30,7.5,10,12,66,90,4,2,5.2,22.0,41.2,2.77,2,75,90,39
S02624,23,26,5.5,12,13,51,90,2,3,8.5,0,0,2.32,3,35,80,57
S02625,20,26,7.5,10,13,51,90,3,1,7.1,13.3,46.6,2.02,3,64,100,31
S02626,24,28,13.0,7,10,89,120,8,4,6.5,2.2,25.7,3.39,4,57,80,49
S02627,24,30,4.4,5,12,88,110,6,0,6.8,7.5,43.6,2.98,5,38,100,31
S02628,20,28,6.2,9,12,64,120,1,3,6.7,20.2,44.4,2.05,4,20,80,29
S02629,16,24,6.7,6,13,64,90,5,3,7.0,15.4,40.1,2.86,2,52,90,11
S02630,16,30,5.5,8,12,55,100,4,5,6.4,5.0,10.8,3.71,6,48,80,41
S02631,20,26,7.2,10,12,52,90,8,4,5.8,26.1,31.8,1.87,4,38,80,36
S02632,16,26,7.2,10,11,72,90,7,3,5.7,5.6,27.3,3.05,4,66,90,45
S02633,17,24,15.5,10,12,73,90,8,3,6.8,14.3,60.1,2.76,4,77,90,38
S02634,17,24,11.9,7,10,70,90,7,3,7.0,10.0,13.7,1.83,0,75,100,60
S02635,11,26,0,8,12,46,90,0,0,6.7,28.4,38.1,2.42,5,52,90,2
S02636,17,24,12.8,10,12,118,120,8,0,7.5,16.7,33.5,3.03,3,81,100,64
S02637,22,30,7.9,9,11,75,100,8,2,9.0,2.8,8.2,3.37,0,72,80,33
S02638,25,28,10.0,11,13,84,120,8,3,8.0,14.0,39.3,3.09,0,57,80,58
S02639,23,30,7.3,8,13,86,90,7,0,7.1,3.7,11.2,3.18,3,71,90,52
S02640,18,26,2.2,8,12,61,90,0,2,6.5,10.3,25.5,3.82,4,65,100,23
S02641,14,24,7.2,9,12,55,90,5,2,5.8,16.6,40.2,2.39,7,70,100,16
S02642,22,26,7.4,11,12,85,110,6,4,6.8,13.7,31.5,2.79,5,48,90,41
S02643,21,30,7.3,8,10,84,110,9,2,5.6,14.1,44.8,3.24,5,98,100,17
S02644,17,26,3.3,6,11,46,90,6,4,7.4,2.9,18.9,2.66,7,47,90,27
S02645,20,30,12.1,7,10,90,110,7,2,8.1,7.9,21.9,3.39,4,71,100,34
S02646,25,30,10.3,7,11,76,110,9,0,7.1,13.5,14.6,2.9,8,70,100,30
S02647,19,28,5.6,9,12,59,90,3,2,6.5,16.3,9.5,2.68,6,62,100,17
S02648,16,30,10.3,11,13,82,110,5,3,7.5,17.6,31.0,3.11,7,58,80,5
S02649,23,30,4.7,8,10,57,90,3,3,7.4,21.7,36.5,2.76,2,62,90,32
S02650,19,26,5.9,12,13,98,120,8,0,6.3,25.1,34.2,3.17,5,69,90,28
S02651,18,30,0.3,8,11,64,110,0,1,8.6,0,33.5,3.33,5,58,80,31
S02652,17,26,11.9,9,11,100,110,8,3,5.9,0,49.1,2.67,6,75,100,40
S02653,20,30,8.0,6,12,81,110,2,0,8.2,7.0,0,3.13,1,59,80,19
S02654,17,26,4.3,6,10,51,100,6,0,8.5,18.0,36.4,2.58,0,57,100,28
S02655,19,24,10.6,8,10,72,100,9,2,7.0,16.7,35.5,3.33,3,56,90,14
S02656,16,28,2.2,5,10,55,90,1,0,6.6,6.1,24.5,2.47,3,33,80,3
S02657,10,28,3.3,7,12,56,100,4,0,7.3,8.5,13.4,2.92,6,56,90,6
S02658,17,30,6.9,9,11,63,120,5,3,6.3,28.6,21.5,2.91,4,46,90,29
S02659,16,26,9.9,12,12,85,120,6,2,7.5,21.3,49.5,3.37,2,64,80,7
S02660,23,28,12.4,9,13,82,110,3,2,7.4,13.0,11.4,2.37,3,64,90,37
S02661,29,30,13.2,13,13,74,110,12,5,5.7,12.5,24.2,2.55,0,83,100,36
S02662,21,24,8.1,8,12,76,110,11,3,7.5,0,35.4,3.15,2,69,90,46
S02663,12,24,12.4,10,10,66,90,8,5,6.5,21.2,33.5,3.72,2,65,90,28
S02664,23,28,7.5,8,10,99,120,1,4,8.7,0.9,34.3,2.62,0,80,100,49
S02665,15,30,0,6,13,35,100,1,0,5.0,11.3,30.3,1.81,5,25,90,6
S02666,19,30,6.2,7,10,79,120,8,3,6.8,13.5,1.6,3.24,0,67,100,43
S02667,20,30,9.0,9,12,81,110,4,2,9.1,10.2,19.2,2.33,8,86,100,42
S02668,13,24,6.3,5,10,80,110,4,1,6.3,4.1,48.2,2.95,2,77,100,47
S02669,28,30,9.5,10,10,73,90,8,5,7.4,22.8,0,3.25,0,85,100,68
S02670,18,24,10.2,9,10,87,110,5,1,8.2,13.0,24.1,2.4,3,52,90,39
S02671,26,26,12.6,13,13,96,120,8,5,5.2,21.8,13.2,2.46,4,72,100,44
S02672,24,30,6.5,6,11,68,110,5,0,6.8,7.0,46.6,3.32,6,38,80,2
S02673,22,28,11.8,11,11,60,90,6,1,7.1,15.5,30.2,3.3,6,79,90,48
S02674,17,24,2.8,7,11,80,110,3,2,6.1,3.2,20.2,2.32,0,38,90,30
S02675,19,30,6.8,9,11,111,120,1,1,8.6,0,10.6,3.03,2,87,100,42
S02676,18,24,14.1,12,13,74,100,7,1,6.4,18.2,34.5,3.26,0,79,100,25
S02677,20,28,9.5,10,10,92,110,3,3,6.2,0,33.5,2.56,2,69,100,38
S02678,19,26,6.4,10,11,55,110,7,4,4.9,20.6,35.3,2.84,4,47,80,43
S02679,24,26,9.1,10,12,58,110,8,4,6.5,2.8,18.2,2.49,0,69,100,41
S02680,26,26,13.0,11,11,88,110,6,4,6.6,24.3,19.4,2.37,6,65,90,41
S02681,26,30,9.3,12,13,84,100,7,3,6.6,14.5,26.3,3.42,5,51,80,39
S02682,10,24,5.0,6,10,86,100,1,1,5.9,2.0,43.4,3.56,7,61,80,19
S02683,26,26,14.6,9,11,97,120,9,4,6.9,12.6,20.4,3.22,0,72,80,62
S02684,27,30,10.1,10,12,55,90,7,0,7.5,18.5,42.3,3.23,2,70,100,36
S02685,18,24,7.3,10,10,56,90,8,4,6.3,9.0,12.8,3.11,6,72,90,45
S02686,10,24,6.0,8,12,90,100,4,3,7.3,29.1,70.6,2.31,3,52,80,29
S02687,10,30,1.9,6,12,65,90,0,2,7.4,6.1,35.0,3.01,6,43,80,25
S02688,22,26,10.1,9,11,73,100,7,3,7.4,3.9,13.1,2.61,2,64,100,55
S02689,15,24,7.3,11,12,65,100,3,0,6.3,11.1,37.9,2.67,3,84,100,42
S02690,16,24,10.6,7,11,91,120,4,3,7.1,11.7,17.6,2.93,0,73,100,30
S02691,19,24,8.1,9,10,70,110,6,2,6.8,0,35.7,2.49,3,58,80,38
S02692,17,26,4.0,8,11,91,110,2,1,7.0,16.1,6.0,2.5,4,63,80,26
S02693,23,24,8.3,12,12,70,110,8,1,7.7,10.5,17.8,1.87,2,53,80,49
S02694,28,28,10.4,11,12,73,90,9,4,6.7,19.7,29.2,3.01,0,100,100,53
S02695,26,28,9.6,7,11,57,90,9,3,7.6,19.6,34.8,3.49,5,83,100,47
S02696,16,26,6.9,6,11,65,100,4,1,7.2,11.4,0,1.98,0,43,80,28
S02697,16,24,0,9,13,57,120,0,4,5.6,11.8,24.4,2.43,7,74,90,12
S02698,18,28,9.2,8,10,62,90,6,2,7.6,9.4,40.0,2.23,2,74,100,10
S02699,16,26,7.7,7,10,78,110,5,2,7.4,21.6,29.8,2.49,4,55,80,40
S02700,16,28,5.0,9,13,66,100,4,2,6.2,21.4,41.5,2.99,6,61,90,47
S02701,19,28,7.8,8,10,84,110,2,0,7.1,20.5,30.1,3.13,5,83,100,32
S02702,26,26,13.4,10,11,74,90,8,3,6.9,7.1,38.9,2.12,0,57,90,49
S02703,18,28,2.8,9,13,49,90,3,1,6.9,13.5,41.6,2.81,5,56,100,21
S02704,13,24,4.7,9,11,43,90,4,1,6.2,26.5,38.5,1.88,4,46,80,15
S02705,18,24,14.9,11,11,66,100,10,3,6.8,16.4,68.5,2.67,3,71,90,34
S02706,23,24,9.4,11,12,92,120,4,2,6.6,8.2,14.6,3.51,5,70,80,48
S02707,19,30,5.7,10,13,48,90,6,0,7.4,17.2,41.5,2.65,3,55,90,19
S02708,20,24,7.2,7,10,73,90,3,6,7.3,12.4,43.7,2.46,4,58,80,22
S02709,28,28,7.7,10,11,56,90,7,3,8.5,14.0,38.9,2.58,2,64,100,48
S02710,16,28,0.5,7,11,59,120,2,6,5.3,11.0,51.8,2.83,4,66,100,18
S02711,20,28,8.2,8,11,84,120,7,1,6.9,8.8,28.8,3.24,5,55,80,11
S02712,22,26,10.1,8,10,69,90,7,4,7.4,13.6,9.1,3.02,3,60,100,33
S02713,17,24,7.9,9,12,77,100,9,4,5.9,19.0,37.4,3.06,3,67,90,33
S02714,13,24,7.6,7,12,46,90,5,1,8.0,6.5,14.1,3.35,5,91,100,24
S02715,16,30,2.2,5,11,65,110,4,2,6.4,26.2,40.8,2.5,4,33,90,46
S02716,28,30,12.4,10,13,91,110,6,1,7.6,18.3,17.4,3.04,2,71,80,35
S02717,9,26,1.5,6,11,54,90,0,0,8.0,13.6,29.8,3.23,11,40,100,2
S02718,14,24,4.9,8,13,66,100,5,2,6.5,12.9,32.5,3.25,8,52,80,17
S02719,26,28,9.1,10,11,97,120,10,6,8.1,5.5,42.5,3.27,1,99,100,46
S02720,17,24,18.0,10,10,77,90,12,3,7.8,14.1,56.2,3.2,3,70,80,46
S02721,21,26,10.0,8,10,99,120,6,2,7.6,2.6,41.3,3.46,3,55,80,57
S02722,25,30,11.9,12,12,85,100,10,4,5.9,13.6,47.4,2.13,1,63,100,41
S02723,13,26,2.4,12,13,65,90,1,2,4.6,18.5,66.8,3.53,5,62,100,11
S02724,21,30,11.0,9,11,76,100,1,5,6.0,14.4,29.1,3.75,3,78,100,52
S02725,18,30,0.1,5,11,78,120,1,0,7.9,6.3,17.2,2.92,4,51,90,18
S02726,28,28,4.0,8,12,87,110,6,4,7.1,7.0,9.2,2.31,3,63,100,29
S02727,15,30,4.9,9,11,74,100,4,1,5.5,10.5,29.7,3.07,6,49,90,35
S02728,22,30,6.6,7,10,79,110,3,3,6.4,23.7,23.2,2.51,4,71,100,36
S02729,18,28,11.2,11,12,78,90,2,4,7.2,9.3,51.3,2.73,1,75,90,37
S02730,21,30,11.2,9,12,83,100,0,2,8.4,12.5,52.4,2.97,3,58,80,37
S02731,22,24,6.5,8,10,78,120,6,5,8.0,0,6.3,2.23,2,62,80,49
S02732,19,24,9.0,10,13,72,110,8,5,6.9,14.1,26.5,2.47,2,63,90,40
S02733,14,24,2.8,8,10,90,100,6,0,7.2,8.8,3.6,3.34,0,66,90,42
S02734,20,24,16.1,12,12,88,100,7,6,6.3,16.7,47.4,3.16,1,68,80,33
S02735,22,28,8.1,8,10,64,100,3,2,8.6,7.2,0,2.03,3,65,90,51
S02736,12,24,7.8,9,13,75,100,6,3,6.7,23.4,32.1,4.0,5,69,80,59
S02737,22,26,7.5,10,13,89,120,6,4,6.5,7.8,5.7,2.93,0,62,100,46
S02738,21,28,3.8,11,12,46,100,6,3,7.8,16.7,44.7,1.77,4,51,100,2
S02739,22,26,13.0,8,10,111,120,10,5,7.4,5.8,48.0,3.55,4,90,90,42
S02740,15,24,5.7,10,13,65,110,5,2,7.4,8.6,32.1,2.84,3,57,90,42
S02741,16,24,9.8,11,12,82,110,9,4,9.0,11.8,32.0,2.87,0,88,100,33
S02742,17,28,4.5,5,11,88,120,0,0,7.6,24.9,45.8,3.12,9,50,80,2
S02743,26,26,8.4,10,13,84,110,6,3,7.8,5.8,7.4,3.13,1,73,100,48
S02744,22,24,5.9,8,10,65,100,2,3,6.4,5.5,20.5,3.24,8,76,90,53
S02745,20,24,5.8,12,13,58,100,4,3,6.4,4.4,38.5,2.71,4,71,90,38
S02746,24,28,9.5,10,12,112,120,6,4,7.9,8.9,20.0,2.86,1,90,90,39
S02747,17,24,8.3,9,12,79,100,3,1,9.1,0.0,12.9,3.11,2,72,80,28
S02748,16,28,7.3,11,13,58,120,1,0,6.8,13.3,31.2,2.91,0,70,100,36
S02749,21,28,13.1,13,13,81,110,8,3,7.8,3.4,30.5,4.0,2,96,100,36
S02750,26,26,15.5,13,13,75,90,12,4,8.0,8.3,36.2,3.71,3,80,80,58
S02751,19,24,4.0,9,11,82,120,3,3,6.2,13.1,42.5,2.52,3,72,90,19
S02752,27,30,11.6,7,10,85,90,9,3,6.5,9.3,20.0,2.84,1,76,100,61
S02753,18,26,6.9,11,12,99,120,12,0,6.8,10.2,30.1,2.99,3,66,100,38
S02754,23,26,14.4,9,10,65,90,13,3,7.1,11.9,14.0,2.16,1,76,100,70
S02755,14,26,14.9,9,10,87,100,5,3,8.0,8.2,20.1,4.0,6,83,100,43
S02756,14,30,0,6,12,45,100,0,0,7.5,15.4,31.5,2.71,3,61,80,9
S02757,23,30,7.2,10,11,56,100,8,3,6.8,11.0,6.0,2.54,0,64,80,45
S02758,19,28,3.9,7,11,76,120,8,2,6.4,3.2,17.5,2.91,4,60,90,23
S02759,16,26,5.7,8,10,99,120,0,3,7.6,18.2,34.3,3.8,4,79,90,31
S02760,20,28,2.7,9,13,59,100,4,3,6.4,18.9,64.8,1.87,4,33,90,15
S02761,18,26,6.5,11,13,76,90,7,2,6.3,14.8,30.8,2.46,4,53,80,22
S02762,20,26,11.4,10,13,78,110,12,3,6.9,21.3,50.2,2.67,3,69,90,45
S02763,10,28,0,5,11,42,120,0,0,4.6,22.7,60.5,1.92,8,20,80,2
S02764,20,28,6.1,9,12,82,100,0,0,7.2,13.7,5.9,2.82,1,58,90,46
S02765,10,30,6.4,7,13,86,110,3,1,8.3,13.5,26.0,3.12,8,67,90,13
S02766,16,28,2.4,9,12,64,120,0,2,7.9,12.7,22.4,1.75,4,53,80,13
S02767,20,30,6.3,6,10,88,120,9,1,7.0,12.6,11.8,2.46,2,62,100,43
S02768,22,28,4.7,7,11,87,110,3,1,8.7,4.5,33.9,3.05,0,61,90,5
S02769,15,24,5.8,7,11,65,90,0,2,8.5,18.9,10.8,3.25,6,69,80,21
S02770,26,30,12.7,12,12,76,110,7,2,7.2,28.9,39.9,3.28,2,59,80,56
S02771,13,26,0,7,10,50,100,3,0,6.8,0,4.7,2.85,6,44,80,2
S02772,15,24,1.0,7,11,47,90,5,1,8.0,0,24.5,2.04,0,52,100,5
S02773,19,30,6.0,10,13,64,100,7,2,6.4,11.4,50.4,2.5,6,47,100,12
S02774,20,30,2.0,4,11,59,100,0,0,6.8,9.8,20.6,2.34,6,50,100,2
S02775,11,28,0,8,12,73,120,0,0,6.9,3.0,49.4,2.17,4,26,80,8
S02776,24,30,9.9,10,12,60,90,7,3,6.4,9.4,17.6,2.54,5,55,80,27
S02777,17,24,6.1,9,13,70,120,1,0,6.6,12.7,21.5,2.88,6,42,80,11
S02778,30,30,12.6,12,12,73,110,12,7,6.9,0.2,2.4,2.39,0,57,80,61
S02779,20,26,2.3,9,13,78,100,0,3,8.3,6.9,11.5,3.82,4,61,80,32
S02780,12,28,0,7,10,64,90,0,1,7.5,9.8,43.9,2.51,7,40,90,8
S02781,22,24,14.1,13,13,100,100,10,1,5.5,34.8,41.1,4.0,3,79,90,44
S02782,24,28,10.6,7,10,73,90,7,2,6.6,11.0,45.0,2.71,2,86,100,44
S02783,28,30,4.4,8,10,66,110,3,4,6.8,10.0,24.2,2.72,5,65,100,30
S02784,19,26,10.6,9,10,62,90,6,3,8.1,8.3,0,3.58,8,56,80,54
S02785,26,26,14.0,10,11,70,100,9,5,8.2,0,0,3.61,1,78,100,54
S02786,20,26,11.2,8,11,72,120,6,3,6.0,19.4,19.1,2.66,1,49,80,31
S02787,17,24,3.1,8,11,73,100,5,2,7.1,19.5,23.3,3.16,5,63,80,35
S02788,17,28,2.0,11,13,57,100,8,2,7.5,10.0,32.1,2.49,1,65,100,35
S02789,28,28,12.3,11,11,64,100,10,3,7.3,4.8,29.7,2.57,0,64,80,61
S02790,12,24,6.0,9,12,69,100,3,2,7.7,21.3,30.7,2.8,9,45,80,20
S02791,24,30,12.6,11,11,75,110,8,4,7.1,17.2,30.5,3.17,5,61,100,28
S02792,21,26,13.3,9,13,82,100,5,2,8.4,13.6,16.7,3.04,3,78,90,46
S02793,19,24,0.4,10,13,69,100,4,3,8.6,7.5,0,2.11,5,55,90,30
S02794,23,28,12.2,10,11,89,90,5,3,8.3,10.9,34.2,3.3,3,64,100,33
S02795,26,26,8.8,11,11,95,120,12,1,6.3,13.2,0,2.85,5,89,100,52
S02796,12,30,7.0,8,11,87,110,9,0,6.8,18.6,59.0,3.64,4,50,90,14
S02797,28,30,9.8,9,13,70,100,7,3,6.0,19.7,25.5,3.31,3,74,100,49
S02798,19,24,7.8,9,13,62,110,8,5,7.9,18.2,27.1,1.96,7,42,80,28
S02799,17,24,13.7,10,12,105,120,7,2,7.2,10.8,28.6,3.91,2,83,90,17
S02800,17,26,5.6,7,12,64,110,1,0,5.7,11.3,40.2,2.75,9,58,90,20
S02801,20,30,8.2,6,10,64,110,7,2,7.7,0.6,0,3.06,7,57,80,31
S02802,21,24,5.4,11,11,91,120,9,3,8.8,0,30.7,3.64,1,61,100,63
S02803,26,30,9.5,10,13,102,120,7,3,7.7,11.5,3.1,2.5,0,77,100,45
S02804,21,28,3.9,9,13,81,120,0,0,7.5,12.6,17.9,2.7,6,44,80,36
S02805,23,30,7.5,8,11,90,120,6,3,6.7,15.8,43.6,2.93,7,78,100,45
S02806,14,24,5.4,7,10,55,120,0,2,7.2,19.5,25.7,2.3,5,48,80,14
S02807,23,26,8.1,10,11,75,120,7,4,7.8,12.4,71.7,2.76,5,57,80,48
S02808,18,30,7.1,10,11,85,110,9,3,5.9,12.3,50.3,3.2,2,56,80,24
S02809,19,26,11.0,7,10,73,90,6,2,7.4,15.2,23.2,2.6,2,82,100,42
S02810,16,24,5.2,6,12,81,120,1,0,8.0,11.9,31.5,2.7,0,44,80,19
S02811,11,24,6.3,8,12,65,110,6,0,7.2,14.7,27.7,2.27,6,64,100,8
S02812,16,24,9.8,11,11,85,110,5,2,6.3,23.3,64.4,3.26,8,81,90,42
S02813,17,26,2.8,7,11,48,100,5,2,6.3,1.5,0,2.29,4,70,90,17
S02814,28,28,12.1,11,11,72,90,14,6,7.2,17.6,24.7,2.79,0,64,80,68
S02815,19,28,12.4,12,12,92,120,10,4,6.0,10.0,42.8,2.49,1,59,90,61
S02816,20,26,8.0,9,12,85,100,6,2,7.6,0,18.6,3.04,3,55,80,41
S02817,19,26,4.2,11,13,50,100,3,0,5.4,7.5,24.9,2.66,3,64,90,40
S02818,20,26,12.1,9,10,67,90,4,4,6.7,6.3,47.6,2.97,0,49,90,47
S02819,25,30,3.1,7,10,67,90,1,0,7.2,2.6,10.8,2.58,4,62,100,12
S02820,23,30,10.2,10,12,67,110,10,5,7.4,4.5,28.2,2.35,2,64,100,26
S02821,22,26,6.3,6,11,78,120,7,1,7.4,2.2,19.8,3.17,3,61,90,40
S02822,24,30,11.8,10,10,64,100,13,5,7.3,19.9,25.6,2.92,5,57,80,51
S02823,17,24,4.7,7,10,70,90,3,1,7.2,0,12.7,3.24,5,85,100,38
S02824,21,28,7.2,9,10,82,120,9,5,5.9,18.8,35.2,2.68,0,80,80,48
S02825,24,28,10.6,9,12,63,90,8,5,6.1,6.7,23.9,2.79,4,90,90,44
S02826,14,30,0,7,12,50,90,0,0,4.9,17.5,7.5,2.31,6,36,100,12
S02827,22,28,6.3,10,12,80,110,6,4,6.8,15.2,43.8,2.37,3,58,80,16
S02828,16,28,0,5,11,51,90,0,0,6.3,6.0,37.5,2.13,6,36,100,15
S02829,22,24,12.2,11,13,85,120,14,3,6.3,11.6,22.5,2.57,0,76,100,50
S02830,19,30,8.8,8,13,60,90,2,3,7.1,7.8,40.6,2.73,6,81,100,27
S02831,18,24,5.4,9,11,82,110,5,1,7.1,5.4,10.2,3.01,4,67,90,22
S02832,12,24,7.8,6,11,97,120,7,2,6.7,16.0,49.8,3.23,6,52,90,20
S02833,18,26,5.2,7,11,67,120,6,0,7.7,14.4,23.1,2.47,2,61,80,7
S02834,23,28,8.8,7,12,52,90,4,2,7.2,12.6,0,2.58,3,95,100,31
S02835,22,26,4.4,9,11,76,110,3,1,6.4,15.2,13.9,2.72,3,40,80,24
S02836,14,28,0,8,13,89,120,1,2,7.9,14.1,20.1,1.88,3,45,100,29
S02837,21,30,7.4,12,13,88,100,1,0,7.5,18.3,7.1,3.62,5,71,80,37
S02838,18,24,2.3,10,12,44,120,6,2,7.0,2.9,6.0,2.1,1,50,80,29
S02839,17,24,5.6,7,11,74,100,2,0,5.9,15.2,54.4,2.71,5,49,80,18
S02840,12,24,11.7,8,12,66,90,4,0,7.8,3.5,35.0,3.05,5,68,90,30
S02841,16,24,11.5,9,11,73,100,6,3,7.0,0.1,1.1,3.64,7,72,100,72
S02842,13,24,5.2,8,10,53,90,0,2,5.5,18.6,52.4,3.39,8,77,90,42
S02843,11,24,5.4,10,13,73,110,3,0,4.7,11.8,53.5,2.92,7,58,90,13
S02844,17,24,7.7,6,11,55,100,8,1,6.4,6.9,22.4,2.39,4,62,100,22
S02845,25,28,7.7,9,11,80,120,6,4,5.6,24.4,17.2,2.03,1,68,100,18
S02846,18,24,6.4,7,13,81,120,0,4,7.1,3.0,22.6,2.19,4,62,100,27
S02847,16,26,9.3,8,10,74,100,5,0,7.8,9.6,46.1,3.39,7,65,80,41
