profile_id,account_age_days,bio_length,profile_picture_quality,posts_count,followers_count,following_count,posts_last_30_days,external_link_count,username_digit_count,username_length,repeated_captions,recent_posts_sampled,avg_caption_length,night_posts,likes_last_20_posts,comments_last_20_posts,dm_sent_last_7_days,dm_replies_last_7_days
P02604,207,5,0.503,13,700,1832,85,4,4,16,7,21,0,12,904,0,98,0
P02605,1820,81,0.626,291,10,891,9,1,0,13,6,30,92.8,7,1955,231,12,7
P02606,30,130,0.778,576,2059,619,16,1,0,8,2,25,50.3,6,1334,87,28,5
P02607,1288,43,0.84,295,10,231,29,1,2,6,3,23,49.3,6,2367,0,38,2
P02608,72,31,0.417,162,236,805,68,2,5,15,8,22,13.3,8,612,43,191,0
P02609,28,3,0.064,120,297,1361,44,0,4,16,14,21,72.1,6,227,78,203,0
P02610,19,26,0.375,43,0,1322,68,1,1,14,2,25,47.6,13,389,8,171,4
P02611,204,77,0.976,271,1259,398,1,1,1,13,1,8,67.0,0,1477,457,26,4
P02612,1481,99,0.765,532,1555,773,6,0,1,6,3,24,63.1,5,881,104,30,0
P02613,1205,38,0.637,108,1105,477,9,1,0,16,0,20,56.0,0,0,79,14,5
P02614,49,2,1,376,110,299,18,0,0,9,4,25,102.8,2,1318,176,0,6
P02615,1031,112,0.646,302,56,436,13,0,0,11,4,26,117.1,7,1951,127,26,0
P02616,65,0,0.652,42,61,1409,53,3,4,12,12,27,84.4,19,0,0,111,3
P02617,94,50,0.611,0,601,1019,43,1,3,14,0,29,0,9,303,29,105,9
P02618,898,64,0.737,513,151,396,10,0,0,8,0,16,114.2,5,0,190,0,4
P02619,39,55,0.365,57,399,335,31,2,3,12,13,26,54.8,10,821,7,123,2
P02620,1181,77,0.862,331,1197,198,4,1,2,7,9,24,25.7,4,187,94,7,0
P02621,1307,89,0.786,515,1154,111,12,2,0,10,1,15,109.8,5,842,0,8,20
P02622,120,41,0.647,23,489,1416,69,2,2,6,21,30,60.2,13,1018,0,79,8
P02623,1165,0,0.958,807,10,231,0,1,1,8,3,23,45.2,1,488,290,23,0
P02624,440,60,0.692,257,10,669,41,1,1,5,5,18,99.4,6,3980,26,0,1
P02625,67,0,0.299,114,317,391,0,0,7,17,19,27,56.3,12,0,45,36,0
P02626,7,43,0.153,6,0,2189,6,1,3,14,20,30,75.1,19,339,14,91,5
P02627,1066,39,0.761,5,545,161,22,2,0,11,2,16,91.6,2,1773,259,32,7
P02628,1420,40,0.863,537,1381,760,21,0,2,8,3,25,34.5,4,1825,125,30,7
P02629,74,53,0.615,51,0,1498,73,1,6,10,24,30,29.8,14,464,8,83,0
P02630,1067,96,0.868,151,1016,440,0,0,0,10,0,22,95.7,9,2297,29,2,0
P02631,949,115,0.68,302,458,766,8,1,0,11,1,25,103.3,8,0,197,28,1
P02632,581,53,0.479,404,10,478,20,0,1,8,6,20,63.9,6,3456,65,49,6
P02633,61,28,0.102,82,384,1280,40,1,8,15,18,30,30.0,17,268,28,140,0
P02634,378,89,0.704,611,1406,869,0,1,0,10,2,26,101.3,0,99,93,13,8
P02635,1114,102,0.743,393,1106,361,9,2,0,8,6,30,91.1,5,943,15,36,12
P02636,1,40,0.68,62,163,2036,50,0,4,23,17,22,30.7,11,746,0,9,2
P02637,459,12,0.482,77,10,345,23,0,1,7,0,24,62.8,0,1339,65,38,16
P02638,885,136,0.668,446,10,676,3,1,1,8,5,17,101.4,3,225,167,18,5
P02639,619,53,0.976,437,2543,573,14,0,0,10,2,29,78.4,7,109,212,3,8
P02640,1986,115,0.926,183,807,479,21,0,0,10,1,9,140.5,1,2718,372,16,7
P02641,134,62,0.406,29,0,669,9,0,4,14,17,23,3.9,11,136,21,70,5
P02642,7,22,0.491,81,0,1623,33,0,4,14,20,29,0,29,991,0,208,6
P02643,1363,130,0.741,537,894,926,10,0,1,8,3,27,30.7,12,1547,150,22,6
P02644,886,67,0.413,564,307,673,3,0,1,13,2,25,137.7,6,1986,298,34,12
P02645,135,26,0.431,33,364,1798,4,4,4,16,0,10,38.0,3,682,0,64,0
P02646,1501,109,0.686,5,10,694,4,1,1,6,2,14,103.5,3,300,75,8,6
P02647,255,14,0.609,18,0,1332,6,1,6,14,22,28,54.8,7,181,37,100,7
P02648,1,25,0.215,0,470,1310,32,2,4,14,9,24,46.0,19,738,3,89,0
P02649,726,46,0.822,321,1031,340,22,0,1,12,2,24,69.7,0,1467,45,28,5
P02650,875,59,0.792,382,1086,784,8,0,0,12,1,22,127.3,9,2461,161,20,4
P02651,1494,68,0.538,417,10,285,12,0,1,9,1,21,78.4,1,903,179,52,9
P02652,835,121,0.561,226,438,320,3,2,0,13,3,16,43.8,0,1283,169,27,9
P02653,79,71,0.829,25,0,554,84,2,5,12,5,22,48.0,15,227,0,150,17
P02654,663,94,0.878,72,236,582,19,1,1,10,2,22,31.1,7,1613,126,29,8
P02655,261,67,0.575,93,1943,989,9,1,1,11,3,27,84.7,0,2500,274,25,9
P02656,1,40,0.521,0,199,30,85,2,4,19,16,30,64.7,30,223,52,198,3
P02657,22,0,0.284,12,385,838,55,3,5,10,9,30,13.2,6,111,60,62,8
P02658,72,21,0.629,63,261,1731,0,1,5,11,10,19,30.4,6,157,61,16,0
P02659,895,40,0.823,281,1211,15,24,0,1,7,4,29,73.0,6,3084,56,41,2
P02660,1,40,0.497,131,160,1481,87,2,4,16,20,29,10.8,5,368,0,105,3
P02661,145,53,0.734,31,252,532,83,1,8,12,25,25,26.0,19,502,27,190,11
P02662,1,25,0.521,17,0,30,34,0,1,14,5,8,0,3,0,40,10,13
P02663,1,0,0.092,77,680,1123,0,3,3,13,13,20,9.1,12,237,0,42,2
P02664,106,25,0.483,50,94,2031,23,1,4,10,19,30,0,16,28,25,183,0
P02665,483,83,0.806,250,1794,597,29,1,0,12,4,24,46.6,0,0,57,17,11
P02666,338,90,0.913,460,10,473,10,0,0,8,3,8,104.8,0,301,156,0,9
P02667,1,59,0.104,72,0,796,36,2,5,17,3,21,96.4,8,360,29,67,8
P02668,104,31,0.475,35,586,1673,16,1,5,23,10,24,74.1,5,221,4,97,7
P02669,942,0,0.907,148,421,785,6,1,1,12,4,25,51.9,8,3032,146,21,11
P02670,607,49,0.691,438,10,464,13,1,1,8,3,15,96.1,1,1377,235,23,1
P02671,26,23,0.283,35,727,969,51,0,4,24,23,26,8.9,0,699,17,72,13
P02672,552,58,0.79,452,10,222,19,0,0,4,2,17,49.7,2,147,236,25,0
P02673,1188,149,0.535,372,724,802,0,0,1,9,3,15,89.5,0,718,263,29,7
P02674,220,12,0.02,122,0,819,37,3,6,19,19,30,64.6,10,0,20,89,12
P02675,526,0,0.584,108,1587,1016,4,0,0,5,0,28,21.7,8,1284,98,27,11
P02676,30,32,0.885,360,1325,821,4,1,2,7,4,19,70.7,4,1861,351,42,5
P02677,95,60,0.588,14,470,1187,35,4,4,16,18,27,54.9,7,577,13,224,3
P02678,30,39,0.163,32,332,621,42,3,0,17,18,23,52.9,21,864,62,119,12
P02679,1881,15,0.798,119,1125,872,0,0,3,15,0,20,70.8,3,0,12,55,7
P02680,998,87,0.788,661,2166,437,23,0,0,9,3,21,73.4,3,1217,0,13,3
P02681,61,22,0.099,97,239,964,42,0,7,14,5,30,59.7,21,372,18,53,20
P02682,1173,115,0.77,188,1861,1271,0,0,0,7,0,13,106.7,3,1208,234,45,0
P02683,111,42,0.651,77,909,1661,26,3,6,13,19,25,29.6,7,653,0,112,5
P02684,1,43,0.581,60,0,1991,11,1,3,18,3,28,32.2,12,216,65,139,6
P02685,786,86,0.662,268,1903,274,15,0,2,8,1,12,143.6,0,1340,110,35,20
P02686,113,4,0.476,86,461,1019,13,1,3,16,19,23,29.3,8,1139,10,19,13
P02687,1343,56,0.827,596,25,15,0,1,1,11,4,18,54.8,1,722,23,12,6
P02688,1872,16,0.673,548,10,193,20,0,0,8,3,17,70.3,3,535,164,0,0
P02689,806,45,0.343,244,1377,338,27,1,1,13,0,24,57.6,13,707,84,27,0
P02690,103,52,0.369,73,354,1118,65,1,2,8,14,25,69.2,12,428,0,211,0
P02691,61,31,0.215,5,324,2081,3,3,1,15,13,30,57.6,23,721,20,0,4
P02692,32,2,0.598,45,701,1513,76,1,1,17,9,20,9.9,9,401,40,3,0
P02693,117,71,0.721,0,49,30,62,0,9,10,8,22,45.6,11,0,66,132,11
P02694,103,50,0.463,44,552,983,22,1,2,20,2,18,0.2,9,657,0,127,7
P02695,1090,16,0.845,299,1013,643,11,0,2,9,1,14,23.0,5,2359,110,0,12
P02696,68,40,0.44,40,316,1835,24,0,5,11,8,15,21.2,13,855,24,91,0
P02697,1420,127,0.562,234,271,1274,11,0,0,12,3,22,74.9,4,1793,188,8,11
P02698,1266,88,0.826,248,2312,351,18,0,0,17,0,15,99.4,5,0,134,20,2
P02699,1094,128,1,588,429,414,14,1,1,11,3,17,110.0,0,579,79,36,10
P02700,1151,41,0.858,159,541,326,0,1,1,10,2,19,58.2,3,1042,45,33,7
P02701,1,7,0.356,20,0,1697,25,0,4,10,12,27,51.2,1,433,0,91,10
P02702,466,81,0.61,249,1068,296,32,0,2,19,2,15,65.1,6,3604,117,38,0
P02703,914,65,0.802,5,10,15,16,0,1,11,3,27,61.2,10,2311,108,24,19
P02704,37,38,0.02,29,7,2048,20,3,3,7,17,27,0,16,914,23,37,5
P02705,866,0,0.902,5,2115,455,9,0,3,10,2,13,91.9,2,902,0,0,13
P02706,173,35,0.475,65,618,1528,4,2,7,17,17,22,18.3,3,159,25,174,8
P02707,349,97,0.637,314,408,879,9,1,2,8,9,28,48.8,8,285,38,35,0
P02708,1646,101,0.813,324,843,668,16,1,0,7,5,18,55.5,1,2351,365,22,12
P02709,916,104,0.65,234,303,904,25,0,1,6,0,29,57.6,5,2686,22,37,6
P02710,970,44,0.78,711,1959,452,22,0,1,10,1,23,11.0,4,2440,32,26,2
P02711,918,53,0.846,229,10,1195,33,0,1,15,0,27,110.2,2,2601,195,0,2
P02712,20,0,0.612,61,0,181,33,2,5,12,8,11,50.1,4,0,7,62,8
P02713,810,87,0.773,243,166,333,5,1,0,10,0,28,146.3,0,2090,0,24,5
P02714,868,21,0.883,788,1320,15,3,1,0,14,1,30,64.5,1,1816,0,2,10
P02715,1332,62,0.654,92,664,15,26,1,0,9,3,18,78.7,5,1411,0,29,2
P02716,376,109,0.857,78,1132,356,22,1,1,9,0,11,138.0,1,3094,258,0,11
P02717,1065,39,0.826,367,10,328,18,0,2,12,2,19,0,4,636,131,36,6
P02718,96,37,0.434,0,372,1381,60,2,4,15,3,23,1.7,4,0,33,79,0
P02719,808,0,0.765,395,798,157,31,0,2,10,2,21,89.5,1,1271,0,23,6
P02720,30,96,0.725,286,986,474,11,1,2,9,2,28,0,2,522,46,3,12
P02721,1254,164,0.796,368,896,15,5,2,1,13,10,23,103.5,4,2056,83,0,5
P02722,565,97,0.495,315,274,352,30,0,1,10,3,20,46.3,7,0,129,22,5
P02723,199,100,0.872,5,848,1057,27,2,0,11,4,30,45.2,1,1459,171,39,16
P02724,452,43,1,633,440,705,0,1,0,9,7,26,47.2,1,969,73,37,0
P02725,1173,64,0.876,246,278,179,20,0,2,12,1,6,116.1,1,0,85,3,17
P02726,1898,106,0.667,350,1934,708,15,0,1,11,2,19,88.0,4,1449,331,44,12
P02727,122,32,0.498,0,381,1004,0,1,5,7,15,21,18.8,13,165,0,179,0
P02728,157,6,0.139,58,238,147,62,1,0,16,9,26,31.9,15,246,0,106,3
P02729,1004,71,0.723,411,145,685,13,0,1,7,4,28,44.1,8,907,226,39,6
P02730,69,0,0.342,29,160,779,47,2,6,15,11,17,56.0,3,290,19,0,10
P02731,55,34,0.472,62,660,1389,53,3,3,12,10,16,33.2,5,543,14,88,4
P02732,1694,105,0.729,530,10,1200,5,1,1,11,2,18,81.1,7,839,0,7,8
P02733,182,16,0.239,31,0,2219,26,1,6,17,12,19,23.3,10,420,0,127,4
P02734,28,43,0.46,6,0,1991,57,3,5,9,7,15,42.0,3,260,11,93,15
P02735,1300,29,0.813,63,367,614,26,0,0,11,3,13,54.7,1,258,17,15,0
P02736,1279,59,0.662,269,1146,131,10,0,2,12,3,13,108.1,3,1103,230,26,6
P02737,1,40,0.631,52,225,792,40,3,3,9,7,18,42.8,7,322,14,132,6
P02738,69,41,0.623,54,478,37,45,2,2,9,19,23,51.3,19,165,15,28,1
P02739,1004,60,0.675,130,463,327,25,1,2,12,6,27,49.7,7,789,37,6,0
P02740,964,68,0.801,225,10,400,12,0,0,7,7,23,58.4,3,3414,86,4,0
P02741,1799,128,0.779,567,1137,780,17,1,0,8,2,30,103.7,10,474,448,25,4
P02742,1482,83,0.81,5,10,379,20,0,2,12,1,13,53.6,3,506,119,35,0
P02743,30,0,0.642,464,10,465,17,0,0,10,3,14,132.5,4,3561,184,11,4
P02744,162,35,0.364,85,435,490,8,5,8,13,2,23,62.7,0,220,35,90,2
P02745,526,137,0.756,261,993,778,0,0,0,7,4,30,79.1,3,2469,254,11,5
P02746,110,30,0.502,66,508,1003,32,1,5,12,10,23,63.5,7,278,32,63,1
P02747,473,33,0.826,610,439,562,0,2,2,4,0,19,141.1,6,541,195,0,2
P02748,19,20,0.226,40,482,1426,86,4,1,11,8,28,39.2,0,608,26,0,21
P02749,81,28,0.292,0,544,1175,32,0,2,13,8,17,38.7,17,502,7,155,0
P02750,1328,84,0.619,152,1292,842,0,0,3,11,0,27,42.4,5,1241,142,36,8
P02751,481,87,0.597,130,10,297,0,1,1,13,1,6,113.3,3,760,57,11,2
P02752,1652,63,0.667,480,1345,840,0,1,0,9,3,16,122.0,8,0,101,23,10
P02753,1826,104,0.989,587,153,407,24,0,1,10,0,23,140.7,4,950,161,21,7
P02754,97,21,0.428,36,0,1194,35,0,3,18,7,19,51.6,3,151,74,123,16
P02755,48,5,0.032,80,592,86,7,0,4,15,6,26,25.1,9,958,45,183,8
P02756,1140,59,0.677,91,1746,345,16,0,1,9,2,16,2.4,7,1680,95,32,5
P02757,847,31,0.694,355,53,187,2,2,0,9,3,22,77.9,4,2281,122,16,11
P02758,1404,79,0.708,404,567,15,4,1,1,8,6,20,34.5,3,949,49,0,7
P02759,83,18,0.424,166,351,380,44,1,7,17,0,20,29.6,6,102,18,168,3
P02760,17,56,0.573,12,215,1711,28,2,4,13,0,9,86.9,6,432,18,94,11
P02761,254,114,0.821,788,259,898,9,0,1,12,0,16,40.1,6,1611,232,25,16
P02762,1,74,0.253,104,67,1636,0,1,6,19,9,20,12.7,17,346,17,165,3
P02763,100,20,0.584,0,208,1897,19,2,6,16,16,30,31.8,20,27,31,25,12
P02764,1,18,0.305,23,443,1641,43,4,4,12,2,24,50.6,17,185,19,144,0
P02765,200,17,0.337,86,86,2764,31,3,7,20,5,21,0,2,0,31,151,4
P02766,202,95,0.938,5,1096,291,6,0,2,17,4,20,47.9,4,1341,0,12,1
P02767,1375,87,0.721,5,10,261,20,0,1,9,0,25,136.0,7,0,0,18,14
P02768,142,30,0.627,82,842,2724,35,1,3,14,11,20,52.8,13,328,0,135,0
P02769,1778,40,0.77,301,1171,808,0,0,2,9,3,18,140.4,2,1110,172,0,1
P02770,219,55,0.293,5,0,2715,25,0,7,17,12,19,47.8,5,68,44,193,2
P02771,1121,77,0.696,32,1321,1180,5,1,2,10,2,29,0,8,1530,163,23,2
P02772,1035,133,0.873,665,617,413,6,0,0,7,2,15,4.5,2,1005,153,28,10
P02773,1227,136,0.99,217,300,497,2,1,2,8,2,23,143.3,0,1715,70,35,7
P02774,1,40,0.323,15,414,1146,17,1,4,12,16,26,40.0,8,532,3,183,11
P02775,1,25,0.02,87,400,1768,69,1,3,13,11,21,21.9,10,522,18,121,7
P02776,7,43,0.244,0,217,1670,51,0,0,11,22,25,19.3,11,230,18,131,8
P02777,142,25,0.418,15,0,1168,50,1,2,17,4,14,31.8,10,243,0,169,7
P02778,723,45,0.831,438,912,50,21,1,0,11,3,23,25.8,3,1360,205,36,15
P02779,119,0,0.447,76,323,780,16,0,6,16,14,22,62.8,14,539,36,83,0
P02780,19,65,0.333,33,56,2877,35,2,5,13,14,23,17.9,15,232,56,148,0
P02781,216,119,0.675,189,93,589,30,0,0,13,4,17,105.1,0,0,212,5,0
P02782,134,52,0.242,71,95,1503,0,3,2,15,13,25,39.2,6,234,38,36,1
P02783,1094,101,0.53,368,396,995,19,0,0,10,2,20,63.5,1,2231,176,40,15
P02784,110,29,0.395,101,343,532,0,0,5,12,9,20,52.7,1,0,0,85,2
P02785,606,54,0.933,94,10,916,4,0,0,11,1,24,137.7,5,366,2,46,9
P02786,152,0,0.413,84,0,2412,27,1,6,9,10,30,39.8,2,804,0,52,2
P02787,246,5,0.202,90,204,1071,51,2,8,13,5,16,72.5,7,776,0,79,8
P02788,46,27,0.275,0,103,1427,7,1,0,11,14,27,35.2,17,379,57,56,0
P02789,1277,59,1,398,1457,36,0,0,0,8,0,10,98.4,2,1374,339,32,8
P02790,893,52,0.683,500,1015,15,13,0,1,11,1,30,122.1,4,0,50,43,9
P02791,1169,39,0.828,199,499,556,23,1,0,8,1,27,72.5,7,499,0,18,5
P02792,944,119,0.694,474,10,232,10,1,2,12,3,25,104.6,6,1250,31,0,6
P02793,141,33,0.288,40,0,1242,24,1,5,20,14,25,83.4,12,866,13,58,4
P02794,1583,41,0.7,527,10,777,22,1,1,8,4,14,66.6,2,3055,2,4,10
P02795,171,37,0.492,20,343,1247,0,4,3,11,17,30,42.6,0,244,8,73,0
P02796,1023,53,0.628,391,752,791,21,0,1,8,3,22,138.3,5,494,192,12,0
P02797,119,5,0.403,126,30,504,12,1,5,15,17,24,44.8,4,477,11,159,1
P02798,73,10,0.219,2,808,1245,78,3,2,10,11,30,53.9,13,373,13,175,0
P02799,91,30,0.609,0,0,2043,53,2,6,13,8,20,18.7,13,282,28,22,9
P02800,104,27,0.449,120,0,983,59,1,7,13,17,30,5.0,0,443,0,40,2
P02801,540,75,0.694,633,649,15,15,2,2,6,0,30,117.1,7,1518,49,0,4
P02802,1388,69,0.592,157,139,75,0,0,0,9,4,27,77.9,6,2512,21,20,0
P02803,941,80,0.788,7,10,15,19,1,3,12,3,18,135.2,2,1468,181,33,10
P02804,351,0,1,507,648,1166,12,1,1,12,5,23,103.8,5,0,208,25,1
P02805,1017,82,0.565,460,791,796,20,0,1,10,4,21,133.8,6,286,144,17,11
P02806,1253,28,1,433,745,1097,13,0,3,12,0,16,121.1,2,2060,37,4,11
P02807,1568,39,0.776,5,10,917,4,0,0,11,0,15,123.8,4,2455,198,7,0
P02808,202,59,0.463,46,465,562,31,0,2,11,8,30,0,10,680,14,0,0
P02809,202,16,0.02,38,332,2043,41,2,3,21,18,30,75.4,14,913,8,67,14
P02810,417,8,0.796,542,721,525,11,0,0,10,2,21,118.3,5,430,132,24,12
P02811,1038,96,0.858,171,220,338,25,0,1,8,3,24,125.5,2,1341,55,12,7
P02812,337,116,0.887,121,1023,1196,16,0,1,11,3,20,51.4,3,2015,95,3,4
P02813,99,18,0.488,70,0,1692,48,3,6,15,10,28,29.0,16,511,29,63,4
P02814,36,78,0.653,114,415,1658,59,1,7,19,10,14,38.3,6,441,36,168,0
P02815,1496,143,0.787,252,748,752,0,0,0,9,3,17,32.9,0,0,260,47,8
P02816,1,45,0.23,55,30,1183,80,1,4,13,8,17,0,3,554,19,98,0
P02817,1246,101,0.619,302,1525,602,21,1,0,12,1,24,80.9,4,0,139,1,1
P02818,124,37,0.202,24,599,2724,59,1,2,12,23,30,0,6,0,30,203,11
P02819,91,7,0.292,101,652,2870,9,2,5,13,3,24,0,7,0,23,140,15
P02820,687,72,0.429,494,882,517,21,0,2,15,4,19,85.2,2,467,89,5,8
P02821,840,34,0.659,347,995,726,5,0,0,10,5,29,86.9,4,1794,200,23,0
P02822,1364,51,0.732,121,1025,626,24,1,1,13,3,19,172.0,0,201,197,16,11
P02823,969,57,0.737,351,602,516,0,1,1,9,5,30,45.9,4,2866,174,12,0
P02824,804,105,0.876,186,847,919,0,0,2,16,5,22,72.2,8,0,129,9,3
P02825,1,37,0.543,99,431,1523,59,2,5,9,10,24,63.7,9,0,0,239,13
P02826,723,70,0.976,5,2279,1093,6,1,3,8,0,19,54.6,2,2043,142,0,7
P02827,1857,58,1,539,424,496,17,0,0,13,3,21,93.4,4,0,204,12,10
P02828,1003,41,0.654,333,10,699,0,2,0,8,4,30,99.0,9,0,0,20,3
P02829,319,60,0.613,359,1314,733,19,1,2,8,6,30,90.1,8,2825,131,0,11
P02830,117,27,0.616,0,209,2138,52,1,3,15,1,22,19.6,19,533,0,51,0
P02831,1263,72,0.779,822,1383,184,21,1,2,14,3,16,88.1,0,2605,308,0,1
P02832,392,110,1,5,10,597,6,1,0,8,4,29,85.0,7,815,241,16,5
P02833,91,11,0.526,0,498,1384,44,3,5,15,7,11,0,7,226,5,105,10
P02834,825,130,0.752,97,10,215,0,0,1,5,1,17,34.9,3,1552,195,17,0
P02835,189,44,0.756,27,68,1343,68,2,4,16,8,29,26.8,10,632,5,29,6
P02836,543,62,0.597,341,1567,254,7,0,1,10,3,21,111.3,4,1647,106,15,6
P02837,61,39,0.48,39,550,2196,58,3,1,13,4,30,15.9,22,368,1,131,3
P02838,1,35,0.33,98,36,1621,40,0,5,15,19,27,20.9,17,624,34,114,6
P02839,1635,54,0.818,393,1507,462,6,0,3,9,5,23,57.5,2,969,41,65,3
P02840,1479,92,0.721,159,188,418,14,0,1,9,5,19,62.7,4,893,62,42,0
P02841,1507,136,0.738,5,1675,15,20,0,1,11,0,6,15.6,1,1721,175,16,0
P02842,99,55,0.343,60,0,2374,32,1,3,13,22,26,0,17,522,25,40,10
P02843,161,34,0.786,10,22,741,34,2,7,14,10,25,31.2,14,220,0,129,0
P02844,1388,30,0.915,477,1268,576,25,1,1,12,3,17,4.4,4,749,5,18,3
P02845,1085,109,0.626,289,10,507,15,0,0,8,0,17,97.6,0,3130,165,8,2
P02846,756,86,0.858,164,1701,411,19,0,2,11,1,30,121.0,4,908,0,0,12
P02847,150,29,0.441,8,749,1320,27,1,4,11,14,26,103.9,19,193,3,71,0
P02848,236,0,0.452,52,104,2656,112,1,3,9,12,23,84.1,4,498,0,90,0
P02849,1282,130,0.741,139,1738,1071,1,0,0,13,3,28,98.2,5,37,129,31,4
P02850,546,121,0.829,328,1212,701,5,0,2,6,5,27,102.4,2,286,172,0,9
P02851,83,57,0.25,56,0,649,66,2,5,18,6,18,60.8,15,191,25,41,0
P02852,13,4,0.78,38,79,1994,52,3,6,14,17,26,1.8,13,828,5,165,16
P02853,117,56,0.205,73,0,2521,53,3,7,14,10,15,36.3,9,602,0,51,6
P02854,968,36,0.864,123,1665,788,34,0,0,13,2,14,41.1,1,598,38,23,6
P02855,966,156,0.729,137,839,940,15,0,2,12,5,16,167.0,2,1443,57,0,0
P02856,241,7,0.768,47,492,1544,62,0,4,13,0,27,0,27,656,33,83,15
P02857,1457,110,0.671,5,53,15,0,0,2,12,1,20,32.2,0,867,82,0,4
P02858,1933,91,0.836,505,387,132,7,1,0,8,1,11,134.5,0,1984,136,20,0
P02859,796,69,0.803,460,697,580,7,1,0,11,1,30,72.8,5,0,185,24,21
P02860,28,24,0.347,0,0,2169,18,1,3,12,5,14,37.3,3,840,18,148,0
P02861,524,50,0.734,5,154,637,25,1,0,9,5,18,50.4,0,1146,31,19,0
P02862,1,25,0.551,7,416,3128,47,4,3,11,13,23,30.3,10,863,9,38,15
P02863,1277,74,0.776,446,10,920,0,0,1,6,4,18,88.4,5,0,141,31,15
P02864,1263,64,0.721,641,1332,15,15,0,0,12,2,19,30.2,4,1443,219,0,12
P02865,99,49,0.506,0,358,2304,54,0,5,14,22,23,0,14,439,31,174,9
P02866,85,25,0.414,0,172,1676,50,1,6,10,12,29,0,14,0,34,40,15
P02867,224,98,1,431,1030,277,4,0,0,13,2,22,81.3,4,454,89,15,0
P02868,111,65,0.372,0,221,877,9,3,6,14,21,28,69.8,6,0,38,87,1
P02869,735,90,0.721,226,1265,1006,20,1,1,4,3,28,58.4,14,1877,211,21,7
P02870,22,33,0.344,4,645,1944,65,2,7,12,8,28,80.8,11,799,0,156,2
P02871,1415,108,0.799,156,10,200,9,0,0,12,1,26,35.0,13,684,0,15,7
P02872,103,29,0.601,2,273,467,3,1,5,16,10,17,35.3,2,454,71,81,21
P02873,321,50,0.124,30,528,1403,26,2,5,15,19,30,91.7,13,21,17,58,5
P02874,79,44,0.562,1,401,1651,28,1,3,13,16,19,0,7,102,70,12,0
P02875,42,23,0.376,0,152,2042,59,1,6,12,14,28,101.4,22,528,21,55,10
P02876,1453,100,0.812,152,659,294,26,0,1,13,4,25,80.9,7,1305,262,13,1
P02877,1775,60,0.899,221,1857,751,12,0,1,9,2,13,40.8,0,2096,101,27,2
P02878,994,80,0.697,503,503,15,7,1,0,16,3,30,45.2,8,40,223,7,8
P02879,147,60,0.419,1,613,1831,58,0,1,20,12,25,43.5,15,244,22,151,5
P02880,280,15,0.48,70,677,1690,31,3,5,18,2,30,42.5,8,546,29,28,15
P02881,99,57,0.67,0,669,1653,25,0,5,24,17,25,18.9,14,252,14,119,0
P02882,452,42,0.697,366,373,61,20,0,0,10,2,17,20.9,2,1695,0,17,6
P02883,123,29,0.769,0,37,1697,31,2,7,13,13,22,49.9,7,400,52,120,0
P02884,530,125,1,256,617,664,10,1,2,11,2,16,154.2,0,734,194,2,9
P02885,145,19,0.847,513,1288,480,13,0,1,9,3,20,97.0,5,1034,0,1,3
P02886,2252,105,0.826,537,1118,1216,33,1,0,12,0,23,36.1,4,2247,129,26,11
P02887,27,13,0.6,30,498,1896,36,2,7,13,15,30,23.3,16,546,28,117,7
P02888,316,52,0.699,147,1035,627,9,0,1,11,1,18,63.0,4,2451,243,21,7
P02889,769,76,0.805,487,10,1072,19,0,3,6,2,14,0,2,2734,224,26,6
P02890,2222,124,0.584,431,726,463,24,0,2,14,3,14,116.1,6,1802,306,24,14
P02891,70,30,0.21,69,99,1955,53,2,3,19,12,25,118.9,7,402,34,92,12
P02892,1039,40,0.753,108,10,1005,12,0,1,14,3,20,42.7,5,0,24,21,11
P02893,195,31,0.378,0,310,984,17,0,4,14,15,30,83.5,24,0,48,129,4
P02894,952,11,0.928,249,10,1482,23,1,1,13,7,29,71.2,8,1006,136,0,7
P02895,30,154,0.712,283,460,340,13,1,3,13,1,11,137.3,2,1146,134,8,8
P02896,57,95,0.691,257,782,308,0,0,1,12,2,21,111.4,1,644,340,0,6
P02897,1431,60,0.619,407,10,444,0,0,1,7,5,30,81.7,0,535,175,25,1
P02898,115,38,0.291,0,387,30,15,1,2,16,12,18,17.3,9,698,31,15,0
P02899,1052,104,0.691,431,734,183,17,1,0,12,0,10,23.0,2,103,168,12,9
P02900,106,35,0.632,7,144,30,53,1,7,19,10,24,50.4,18,562,47,223,0
P02901,1011,99,0.756,341,10,552,0,0,0,12,0,25,22.6,4,1562,252,46,0
P02902,152,84,0.623,388,10,1377,0,2,1,10,4,21,86.4,3,0,0,16,7
P02903,641,96,0.689,5,835,158,0,0,0,10,3,19,89.1,4,3352,154,54,9
P02904,748,74,0.925,167,969,783,12,1,1,9,1,16,119.9,4,212,83,3,10
P02905,396,63,0.596,117,719,15,11,1,0,6,8,30,87.3,7,667,21,31,0
P02906,602,118,0.678,128,10,397,0,1,1,9,0,7,116.4,4,222,203,41,3
P02907,27,35,0.737,80,124,1355,54,2,3,17,24,30,12.7,25,556,38,163,0
P02908,1,1,0.497,94,541,311,14,3,3,9,6,17,44.3,11,643,17,25,10
P02909,202,180,0.634,271,1295,700,4,2,0,9,4,30,58.6,5,1217,160,21,22
P02910,198,33,0.545,106,303,1194,0,1,6,7,20,28,44.0,18,315,0,67,13
P02911,287,159,0.563,28,141,837,18,0,1,16,3,23,122.6,7,1001,90,3,10
