Gender,Distance,YearsWorked,HireDate,PreviousSalary,Salary,DepartmentCode
0,~15miles,8,2011-12-31,62K,63K,6
1,~15miles,7,2003-11-07,57K,61K,5
1,~15miles,5,1999-11-27,57K,58K,6
0,~10miles,6,1999-06-24,57K,59K,2
0,~15miles,7,2004-07-10,58K,60K,2
0,~10miles,8,1999-12-02,59K,61K,1
0,~10miles,5,2009-10-22,58K,59K,3
1,~20miles,3,2016-10-24,55K,57K,3
1,~15miles,4,2016-02-05,55K,57K,2
1,~15miles,9,2003-04-24,60K,62K,6
0,<5mile,11,2010-09-24,58K,59K,5
0,~10miles,8,2011-07-03,57K,58K,7
0,~10miles,6,2013-01-06,58K,60K,3
0,>30miles,5,2016-08-14,67K,68K,1
0,~20miles,8,2000-07-06,60K,62K,7
0,~15miles,9,2005-11-22,56K,57K,6
1,<5mile,5,2010-06-26,62K,63K,6
0,~10miles,5,2012-01-31,61K,64K,3
1,~20miles,10,2000-03-04,63K,65K,7
0,~10miles,7,2000-12-21,50K,50K,1
1,~10miles,6,1999-05-01,59K,62K,7
1,~10miles,6,2016-11-18,57K,59K,6
0,~10miles,6,1999-01-22,61K,63K,3
1,~20miles,10,2007-09-29,55K,57K,5
0,~15miles,5,2008-03-23,65K,68K,6
1,~10miles,9,2003-09-06,59K,62K,1
1,~10miles,9,1999-11-19,58K,60K,6
1,~15miles,6,2001-08-02,62K,63K,5
0,~15miles,7,2008-09-10,55K,57K,5
0,<5mile,5,2000-05-06,65K,66K,6
0,~15miles,7,2000-10-27,58K,60K,5
0,~10miles,8,2009-03-15,65K,66K,1
0,~10miles,7,2013-08-20,65K,68K,2
0,>30miles,6,2010-01-21,59K,61K,3
0,~15miles,7,2006-03-28,60K,62K,1
1,~20miles,7,2001-05-09,58K,60K,6
1,~15miles,6,2012-08-19,65K,68K,2
0,~20miles,9,1999-04-21,59K,61K,6
1,~20miles,7,2003-08-29,62K,64K,6
0,~20miles,5,2005-12-15,58K,60K,3
0,~10miles,7,2011-05-22,57K,58K,5
0,~10miles,9,1999-12-29,60K,61K,6
1,~10miles,6,2009-07-29,60K,61K,6
1,~10miles,8,2008-11-30,58K,60K,5
0,~15miles,6,2013-12-13,62K,63K,3
0,~20miles,6,2002-02-11,53K,55K,5
1,~10miles,6,2015-01-01,55K,56K,6
0,~10miles,7,2016-01-24,62K,62K,3
0,~10miles,6,2001-02-21,59K,60K,1
0,~10miles,8,2011-03-05,63K,65K,3
1,~20miles,9,2008-08-16,60K,62K,1
1,~10miles,8,2002-05-28,59K,63K,3
1,~10miles,5,2008-12-15,61K,63K,5
0,~20miles,6,2000-04-21,67K,69K,5
1,~15miles,5,2010-12-04,56K,58K,2
1,~15miles,9,2010-04-24,61K,62K,5
0,<5mile,6,2002-09-28,55K,57K,5
1,~10miles,10,1999-01-21,54K,55K,3
0,~10miles,6,2015-02-04,55K,56K,7
1,~15miles,7,2004-01-06,56K,58K,6
0,~10miles,7,2013-09-29,57K,58K,6
0,~15miles,7,2014-08-17,66K,68K,3
1,<5mile,6,2011-02-14,56K,59K,2
0,~20miles,8,2005-03-02,60K,62K,1
1,~15miles,10,2004-02-10,62K,63K,6
1,>30miles,5,2003-09-09,60K,62K,3
0,~10miles,8,2015-01-29,58K,60K,2
1,~10miles,4,2017-02-12,55K,57K,5
1,>30miles,8,2007-09-01,63K,64K,1
0,~20miles,5,2001-06-27,61K,63K,5
1,~10miles,6,2013-10-06,58K,60K,5
1,~15miles,7,2000-01-15,58K,61K,2
1,<5mile,8,1999-01-06,61K,63K,6
0,~20miles,4,2014-01-27,60K,61K,6
0,~15miles,10,2006-09-22,58K,59K,3
0,~10miles,8,2014-02-17,59K,60K,1
1,~10miles,5,2010-01-20,62K,65K,7
0,~10miles,6,2015-08-23,57K,60K,7
0,~15miles,9,1999-04-25,59K,61K,3
0,~10miles,7,2007-03-31,62K,64K,3
0,~10miles,5,2005-03-13,58K,59K,6
1,~10miles,4,2006-10-13,62K,64K,7
0,~15miles,7,2013-07-14,62K,64K,2
1,~15miles,6,2002-07-28,60K,61K,2
0,>30miles,4,2007-05-03,52K,53K,2
1,~15miles,7,2011-07-01,57K,60K,3
0,>30miles,9,2009-05-15,58K,61K,3
1,~15miles,6,2005-08-17,60K,62K,2
0,~10miles,9,2003-08-27,65K,68K,5
0,>30miles,6,2015-04-14,60K,62K,6
1,~10miles,8,2005-02-02,60K,62K,1
0,~20miles,6,2013-12-06,61K,62K,1
1,<5mile,6,2015-10-24,62K,64K,3
1,~10miles,5,2016-06-18,63K,66K,7
1,>30miles,7,2008-03-02,61K,63K,2
0,~15miles,8,2001-04-20,55K,58K,7
0,~20miles,7,2012-07-12,54K,56K,2
1,~10miles,7,2003-01-26,59K,60K,7
0,<5mile,7,2003-01-30,59K,64K,7
0,~15miles,3,2013-06-04,59K,61K,3
0,~10miles,13,2009-04-04,56K,57K,6
0,>30miles,5,2017-02-01,57K,59K,5
0,<5mile,6,2009-09-07,60K,61K,1
0,~10miles,6,2001-06-06,63K,66K,5
0,~20miles,9,2002-08-09,62K,64K,2
0,~10miles,8,2008-01-14,56K,57K,3
1,~10miles,6,2015-08-10,63K,64K,5
1,~15miles,6,2011-12-04,53K,55K,1
1,~15miles,6,2001-07-26,64K,66K,3
0,~20miles,9,2013-07-16,61K,63K,5
0,~15miles,8,2011-02-17,60K,63K,5
0,~10miles,7,2014-08-07,60K,62K,6
1,~10miles,5,2003-10-29,61K,62K,3
0,~15miles,8,2001-03-29,58K,60K,7
0,~15miles,7,2004-08-22,55K,58K,3
0,~10miles,7,2004-05-02,62K,64K,3
1,>30miles,10,2004-08-24,61K,65K,3
1,~15miles,9,2011-01-28,62K,64K,5
1,~15miles,7,2002-04-02,60K,62K,1
0,~15miles,8,2007-07-31,61K,61K,6
0,~10miles,8,1999-03-15,57K,60K,1
1,~15miles,8,2014-09-05,61K,62K,5
0,~15miles,6,2016-07-02,59K,61K,3
0,~10miles,8,2003-04-28,54K,55K,6
0,~15miles,7,2012-12-04,56K,58K,2
0,~15miles,7,2003-09-24,62K,63K,6
1,<5mile,10,2000-01-27,62K,64K,3
0,>30miles,7,2015-05-05,63K,66K,7
0,~10miles,9,2000-04-30,53K,55K,3
0,~10miles,6,2002-12-21,58K,60K,6
0,~15miles,7,2004-01-25,64K,67K,5
1,~10miles,5,2002-06-01,61K,62K,5
0,~10miles,8,2014-04-29,58K,60K,1
1,~20miles,7,2000-09-10,63K,66K,2
1,~10miles,6,2007-01-04,62K,66K,7
0,~15miles,7,2002-12-03,63K,66K,5
1,>30miles,7,2014-02-27,61K,62K,1
0,~10miles,7,2010-06-01,57K,58K,5
0,>30miles,8,2014-08-21,61K,65K,7
0,~10miles,9,2006-02-16,60K,61K,5
0,~10miles,6,2007-04-16,63K,65K,1
0,<5mile,5,2003-12-10,59K,61K,6
0,>30miles,5,2009-01-10,62K,64K,6
0,<5mile,7,2003-12-13,60K,62K,5
1,~20miles,6,2016-03-24,62K,63K,3
0,~10miles,6,2003-10-05,64K,67K,1
0,>30miles,7,2002-02-04,59K,61K,7
1,<5mile,6,1999-05-10,62K,64K,5
0,~15miles,9,2004-09-08,61K,64K,7
0,~10miles,7,2011-05-30,61K,63K,3
1,~10miles,6,2014-11-29,61K,63K,6
0,~20miles,7,2013-09-04,59K,60K,5
1,~10miles,2,2020-08-05,65K,66K,6
0,~15miles,6,2015-01-25,54K,55K,7
1,~15miles,7,2013-10-05,58K,59K,1
0,~15miles,8,2004-10-16,61K,65K,6
1,~20miles,4,2013-12-19,59K,63K,5
1,<5mile,9,2008-02-23,63K,64K,1
1,~15miles,11,2004-08-21,57K,60K,3
0,~10miles,7,2012-12-05,61K,63K,3
0,~20miles,9,2009-07-25,59K,61K,7
1,~10miles,7,2001-10-05,61K,63K,3
1,~15miles,8,2012-08-04,59K,62K,5
1,~20miles,9,2011-11-29,62K,66K,6
0,<5mile,8,2006-04-03,62K,63K,3
0,~15miles,9,2011-01-09,60K,61K,5
1,~20miles,7,2004-08-19,59K,60K,1
0,~10miles,9,2010-11-17,63K,64K,7
0,<5mile,6,2000-06-08,55K,58K,6
0,~10miles,9,2002-02-01,56K,58K,6
0,~10miles,10,1999-01-30,61K,63K,3
1,<5mile,6,2000-10-12,63K,66K,1
1,~10miles,5,2006-06-25,58K,60K,5
0,<5mile,5,2014-01-28,63K,64K,6
1,~15miles,10,2006-03-13,59K,60K,6
1,~10miles,9,1999-07-16,59K,60K,5
0,~10miles,8,2003-02-18,57K,58K,2
1,~15miles,8,2000-03-02,59K,61K,5
0,~15miles,9,1999-05-23,59K,61K,5
1,>30miles,6,2015-03-24,63K,65K,5
0,~10miles,4,2004-09-10,61K,62K,1
0,~10miles,6,2006-02-08,61K,61K,7
1,~15miles,8,2001-10-21,60K,62K,5
1,~15miles,8,2011-01-08,59K,60K,1
1,~20miles,9,2002-10-06,62K,63K,6
1,~10miles,5,2002-03-07,58K,59K,6
0,<5mile,7,2011-11-18,61K,62K,5
1,~20miles,7,2001-06-17,63K,64K,1
0,~10miles,10,2007-01-14,63K,66K,2
1,~20miles,6,2016-04-06,54K,57K,7
1,~15miles,10,2005-11-01,61K,63K,3
1,<5mile,6,2002-12-26,54K,55K,5
0,~15miles,8,2013-12-23,61K,63K,2
0,~10miles,8,2013-05-30,59K,61K,5
0,~15miles,7,2009-01-15,61K,62K,2
0,~10miles,5,2015-10-23,60K,62K,5
0,~10miles,8,2006-05-28,57K,59K,1
1,~10miles,4,1999-05-17,56K,59K,7
0,~15miles,6,2002-01-29,55K,57K,5
0,~10miles,8,2006-10-26,58K,59K,2
0,~20miles,5,2015-11-10,56K,57K,5
0,~20miles,6,2005-01-09,61K,63K,7
1,~10miles,12,2006-08-06,58K,60K,7
0,~15miles,7,2012-05-29,56K,58K,3
0,~15miles,8,2008-02-15,62K,63K,2
1,~20miles,10,2010-06-19,64K,66K,2
0,~15miles,5,2012-07-11,57K,59K,1
0,~10miles,7,2011-05-15,61K,62K,2
1,~20miles,4,2016-10-26,59K,60K,1
1,~10miles,6,2004-06-03,59K,60K,7
1,~15miles,5,1999-02-09,62K,63K,7
1,~20miles,8,2008-06-08,63K,66K,2
0,~20miles,6,2007-11-20,60K,63K,2
1,~10miles,3,2005-07-23,56K,58K,6
0,~20miles,7,2005-01-15,56K,58K,6
1,~15miles,7,2009-07-15,55K,56K,5
0,<5mile,11,2011-06-28,56K,56K,2
0,~20miles,7,2005-11-22,55K,58K,2
1,~15miles,7,2009-06-17,59K,63K,3
0,~10miles,9,2009-08-25,58K,60K,2
0,~10miles,7,2008-08-05,65K,67K,2
1,~15miles,6,2007-12-25,62K,62K,3
0,~15miles,6,2003-07-31,63K,64K,7
0,~10miles,6,2003-02-02,60K,62K,2
1,~15miles,9,2000-08-01,56K,57K,6
0,>30miles,11,2011-04-21,59K,62K,2
0,~20miles,8,1999-08-28,53K,56K,6
0,~15miles,6,1999-04-19,54K,56K,2
1,~20miles,3,1999-01-31,62K,64K,6
0,~10miles,5,2016-05-14,56K,59K,1
1,<5mile,8,1999-03-10,58K,60K,5
1,>30miles,10,2002-08-21,62K,63K,7
0,~15miles,7,2005-01-03,55K,57K,5
1,~10miles,5,2002-12-10,62K,63K,5
0,~20miles,6,2014-11-05,59K,61K,5
1,~15miles,3,2002-08-16,58K,60K,1
0,>30miles,8,2006-03-02,62K,63K,1
0,<5mile,8,2002-03-28,61K,63K,2
0,~10miles,8,2009-05-29,61K,64K,7
0,~10miles,6,2005-10-13,62K,63K,3
1,>30miles,9,2010-04-08,56K,59K,3
0,~10miles,10,1999-07-31,57K,58K,2
0,~20miles,7,2011-06-05,62K,64K,2
1,>30miles,5,2013-07-15,62K,64K,1
1,~10miles,8,2014-03-18,63K,64K,6
0,~15miles,4,1999-01-17,62K,66K,5
0,~15miles,6,2002-09-12,62K,66K,6
0,~20miles,7,2010-12-04,57K,58K,2
1,~10miles,9,2005-09-24,57K,58K,1
1,>30miles,8,2004-07-01,57K,59K,1
1,~15miles,3,2019-07-06,56K,58K,5
0,~15miles,7,2010-01-21,59K,61K,5
0,~10miles,9,2012-09-28,58K,60K,5
1,~15miles,10,2010-01-21,57K,59K,5
1,~15miles,4,2006-02-28,61K,62K,1
0,~20miles,8,2008-11-30,56K,57K,6
0,~10miles,6,2000-08-08,64K,67K,5
0,~10miles,9,2011-07-15,63K,64K,7
0,<5mile,7,2006-01-15,58K,60K,2
0,~20miles,7,1999-09-28,60K,63K,2
1,~10miles,6,2014-03-31,63K,65K,7
1,~10miles,6,2015-10-01,59K,64K,3
0,~20miles,6,2001-02-22,57K,58K,6
1,~15miles,8,2013-03-06,57K,59K,5
0,~10miles,7,2013-04-20,58K,59K,6
0,<5mile,7,2010-08-11,64K,66K,1
1,~15miles,7,2011-05-30,56K,57K,7
0,~15miles,6,2008-08-28,57K,58K,2
0,~15miles,6,2016-12-18,55K,57K,1
0,<5mile,5,2004-06-20,65K,65K,2
1,~10miles,9,2012-08-21,57K,58K,2
0,~20miles,5,2017-08-17,58K,61K,5
0,~10miles,7,2005-09-05,60K,61K,2
0,~20miles,6,2016-08-29,62K,64K,1
1,~10miles,9,2000-01-22,55K,57K,5
0,~15miles,5,2013-05-14,64K,66K,2
0,<5mile,5,2016-05-02,62K,63K,3
0,<5mile,7,1999-12-20,57K,59K,2
0,~15miles,5,2015-08-19,56K,57K,6
0,~15miles,5,2003-10-27,55K,57K,5
1,>30miles,5,2003-06-28,58K,60K,6
1,>30miles,7,1999-04-18,60K,61K,7
0,>30miles,10,2004-11-06,60K,62K,7
0,~10miles,7,1999-08-29,60K,62K,1
0,~10miles,6,2006-11-03,62K,63K,6
0,<5mile,8,2012-02-11,55K,58K,1
0,~15miles,9,2000-04-18,58K,60K,1
0,~15miles,6,2016-08-26,50K,53K,1
0,~15miles,9,2012-07-24,59K,60K,3
0,~10miles,7,2014-01-28,59K,61K,5
0,~20miles,8,2001-12-29,58K,60K,6
0,~15miles,7,2005-03-27,60K,62K,6
0,~20miles,6,2013-09-30,61K,63K,6
1,~10miles,8,2012-11-01,59K,60K,1
1,>30miles,6,2010-10-26,63K,66K,5
1,>30miles,9,2005-02-27,56K,58K,5
0,>30miles,6,2015-08-18,61K,63K,7
1,~20miles,6,2006-07-03,58K,60K,7
0,~10miles,4,2013-12-07,64K,65K,7
1,~10miles,7,2006-05-15,64K,65K,5
0,~10miles,7,2011-12-29,58K,62K,3
0,>30miles,9,2009-05-28,60K,62K,1
0,~10miles,8,2011-12-01,62K,64K,1
0,~20miles,5,2002-01-07,57K,58K,1
0,~15miles,6,2003-02-19,52K,53K,7
1,>30miles,7,1999-02-06,62K,63K,2
0,<5mile,8,2003-09-03,62K,64K,2
1,~10miles,5,2011-04-17,63K,66K,7
1,~15miles,3,2004-04-04,63K,65K,6
0,~20miles,7,2010-12-23,57K,59K,7
1,~15miles,10,2004-10-13,63K,66K,6
0,~20miles,11,2003-11-23,60K,63K,6
0,<5mile,6,2008-10-22,62K,66K,7
1,~20miles,4,2004-11-28,57K,59K,2
1,~20miles,8,2000-04-13,61K,63K,2
0,>30miles,4,2014-07-14,60K,60K,2
1,~10miles,10,2003-12-31,57K,59K,2
0,<5mile,8,2012-07-19,62K,64K,6
1,~10miles,7,2005-07-19,60K,63K,1
1,<5mile,8,2003-04-27,63K,64K,7
1,~15miles,7,2001-08-23,58K,60K,6
1,~10miles,9,2012-11-14,60K,61K,1
0,~15miles,8,1999-11-30,61K,62K,3
0,~10miles,7,2016-01-26,65K,67K,1
0,~20miles,8,2001-07-20,60K,62K,5
0,>30miles,8,2007-05-04,57K,59K,2
0,~15miles,6,2001-09-18,57K,58K,6
0,~15miles,7,2000-04-10,61K,63K,6
0,~10miles,6,2016-08-04,56K,59K,3
0,~10miles,6,2016-07-01,57K,58K,7
0,~20miles,10,2009-07-06,62K,64K,3
0,~10miles,10,2004-09-06,64K,66K,7
0,<5mile,6,2002-01-18,60K,61K,1
1,~10miles,8,2008-12-04,60K,61K,2
0,~15miles,8,2000-02-07,62K,64K,3
0,<5mile,8,2008-09-19,63K,64K,7
0,~15miles,8,2004-07-04,58K,60K,2
1,~15miles,7,2006-02-13,59K,62K,6
1,~20miles,3,2016-12-22,67K,70K,6
0,>30miles,8,1999-03-09,57K,58K,7
1,~10miles,7,2000-02-26,58K,60K,1
1,>30miles,6,2016-09-22,62K,63K,2
0,~20miles,9,2007-04-30,60K,62K,5
0,~20miles,8,1999-03-16,55K,56K,5
1,~20miles,4,2010-08-07,60K,64K,3
1,~10miles,9,2010-06-01,58K,61K,2
0,~15miles,7,2006-05-29,59K,60K,7
1,~20miles,11,1999-07-02,60K,62K,2
1,<5mile,4,2018-10-30,62K,62K,6
0,~10miles,7,2001-12-16,59K,61K,7
1,~15miles,7,2007-05-12,60K,62K,6
0,>30miles,6,2015-02-22,63K,66K,6
0,~20miles,7,2001-05-28,63K,66K,6
1,>30miles,10,2004-09-17,66K,69K,5
1,~15miles,6,2012-03-15,61K,62K,5
0,<5mile,8,2006-12-26,58K,60K,3
0,~10miles,7,2004-05-05,58K,60K,1
0,~15miles,5,2011-03-05,60K,61K,7
1,>30miles,8,2003-02-06,61K,63K,1
0,~10miles,8,2006-08-22,62K,64K,2
0,~10miles,9,2009-05-26,62K,63K,6
0,~10miles,9,2008-07-31,57K,58K,6
1,~10miles,8,1999-11-22,64K,64K,5
0,~10miles,8,2005-04-29,53K,54K,7
0,~15miles,9,2000-09-10,57K,58K,2
1,~15miles,7,2015-03-17,58K,60K,7
0,~10miles,9,1999-11-16,57K,59K,5
0,~10miles,5,2008-05-16,57K,58K,6
0,~15miles,6,2002-11-08,59K,60K,1
0,~15miles,7,2012-05-17,57K,58K,3
1,~20miles,9,2006-04-09,58K,59K,6
1,~20miles,12,2010-09-01,60K,62K,2
0,~15miles,7,2013-12-22,60K,61K,7
1,~20miles,10,2002-01-07,54K,57K,1
0,~15miles,8,2011-09-03,64K,65K,3
0,~10miles,9,2001-02-26,63K,65K,5
0,~10miles,5,2004-10-27,58K,59K,6
1,~15miles,6,2013-09-10,64K,65K,2
1,~10miles,4,2003-05-23,56K,58K,1
0,~15miles,9,2011-04-25,59K,60K,6
1,~10miles,8,2009-06-03,68K,71K,6
0,~20miles,5,2013-08-02,62K,65K,2
1,~20miles,5,2003-12-27,59K,60K,7
1,~15miles,5,2007-07-23,62K,64K,1
1,~10miles,4,1999-01-21,59K,60K,2
1,~10miles,7,2001-04-10,56K,57K,6
0,<5mile,7,2003-08-10,57K,58K,5
1,~20miles,4,2011-02-10,54K,55K,1
0,~15miles,7,2000-01-21,61K,64K,7
1,~10miles,5,2000-02-10,61K,65K,5
0,~10miles,8,2007-08-25,54K,56K,6
0,~15miles,8,2006-01-07,57K,59K,2
1,~15miles,10,2005-09-09,64K,66K,5
1,~15miles,8,2008-12-16,57K,59K,3
0,~20miles,5,2000-05-15,58K,60K,1
1,~15miles,11,2006-10-04,58K,59K,6
0,~10miles,8,2004-11-27,62K,64K,2
0,>30miles,4,2017-06-24,51K,53K,5
0,~15miles,6,2000-09-18,64K,66K,2
0,>30miles,7,1999-08-05,60K,62K,3
1,~10miles,9,2008-05-10,63K,67K,5
0,~15miles,8,2004-02-01,57K,59K,2
1,~15miles,11,2004-10-26,62K,64K,1
0,~15miles,8,2001-05-22,65K,68K,6
1,~15miles,8,2006-05-31,62K,65K,7
0,~15miles,5,2004-09-24,55K,57K,7
0,~10miles,11,2008-08-13,63K,66K,7
1,~15miles,9,2001-05-25,65K,66K,5
0,<5mile,8,2008-01-24,51K,52K,2
1,~15miles,9,2010-04-24,61K,63K,3
0,~15miles,9,2012-04-15,57K,58K,7
1,~20miles,7,2002-11-24,63K,65K,3
0,~20miles,2,2016-03-08,59K,60K,6
1,~10miles,10,2011-12-30,60K,63K,1
1,~10miles,5,2011-07-19,61K,62K,3
1,~15miles,6,2001-09-07,62K,64K,3
0,<5mile,5,2003-08-27,63K,66K,6
0,~10miles,5,2001-05-23,59K,61K,5
0,~10miles,8,1999-01-23,58K,60K,5
1,~10miles,5,2002-08-29,58K,61K,3
1,~15miles,5,2015-03-25,57K,58K,2
0,~15miles,7,2007-07-20,58K,60K,6
0,~15miles,7,2003-06-09,59K,60K,1
0,>30miles,7,1999-03-27,63K,64K,3
0,~20miles,6,2016-01-09,58K,59K,1
1,~15miles,8,2002-02-25,49K,51K,6
1,~10miles,2,2017-02-21,60K,62K,5
0,<5mile,7,2012-07-13,60K,62K,7
0,~20miles,9,2002-11-20,63K,65K,6
0,~10miles,11,2004-10-13,58K,59K,2
0,~15miles,9,2001-09-12,54K,56K,5
0,~10miles,8,2006-03-20,57K,59K,2
0,~20miles,9,2009-03-23,58K,60K,3
0,<5mile,7,2005-02-25,58K,59K,6
1,~15miles,6,2007-12-28,60K,62K,3
1,>30miles,7,2015-01-09,55K,56K,7
1,~10miles,3,2004-03-30,61K,63K,5
0,~15miles,5,2016-06-22,63K,64K,5
1,~10miles,9,2009-01-14,53K,54K,5
0,<5mile,5,2002-07-28,58K,60K,2
0,~15miles,6,2009-11-04,58K,59K,3
1,~10miles,9,2008-03-26,59K,61K,3
1,>30miles,6,2015-04-30,58K,59K,7
0,<5mile,4,2016-04-16,60K,62K,3
1,~10miles,9,2004-12-03,58K,60K,7
1,<5mile,5,2002-07-20,61K,62K,1
0,~10miles,5,2001-10-23,59K,62K,6
0,~10miles,8,2003-06-03,55K,57K,7
0,~15miles,6,2012-07-24,56K,58K,1
1,~10miles,7,2002-07-07,58K,60K,7
1,~20miles,3,2008-11-24,62K,64K,2
1,~20miles,8,2004-06-26,59K,63K,3
0,~10miles,8,2007-06-16,53K,55K,1
0,~20miles,7,2008-11-20,60K,61K,2
0,~20miles,4,2002-07-21,58K,60K,7
0,~20miles,8,2004-12-20,57K,60K,2
1,~15miles,6,2001-03-30,61K,62K,7
0,~20miles,7,2009-11-01,62K,62K,1
0,<5mile,6,2008-04-28,58K,60K,3
1,~10miles,3,2005-04-14,60K,61K,3
0,~15miles,5,2009-08-05,56K,58K,1
0,>30miles,8,1999-08-15,54K,56K,3
0,~10miles,8,2009-01-23,64K,67K,2
0,~20miles,7,2006-03-11,58K,59K,5
1,~15miles,7,2003-03-10,56K,57K,2
0,~15miles,9,2003-01-17,59K,61K,5
0,~20miles,7,2001-12-19,58K,60K,5
0,~15miles,9,2012-02-01,58K,59K,1
1,~15miles,9,2008-07-04,61K,62K,2
1,~20miles,5,2006-09-16,52K,55K,5
1,~15miles,5,2003-07-26,62K,64K,6
0,~10miles,6,2000-11-13,60K,61K,3
1,~10miles,5,2015-10-15,57K,59K,6
1,~15miles,10,2010-08-06,61K,62K,5
0,~10miles,5,2010-07-30,62K,62K,7
0,~10miles,10,2002-08-13,58K,59K,5
0,>30miles,6,2000-06-03,49K,51K,6
1,~15miles,6,2003-10-25,60K,62K,6
0,~10miles,5,2011-08-01,66K,68K,7
1,~10miles,10,2004-03-21,55K,56K,2
0,~15miles,8,2005-02-08,59K,60K,3
0,<5mile,7,2003-06-13,60K,62K,5
0,~20miles,9,2000-09-03,57K,58K,2
1,~10miles,6,2013-05-30,57K,58K,5
0,~15miles,9,2010-11-17,58K,59K,3
0,~10miles,10,2012-01-04,60K,62K,6
0,~15miles,7,2014-08-22,58K,60K,1
1,~10miles,7,2005-11-09,63K,66K,7
0,<5mile,10,2008-09-04,60K,62K,7
1,<5mile,7,2001-04-19,62K,64K,7
0,<5mile,6,2009-11-06,66K,70K,7
0,<5mile,6,2003-02-08,63K,67K,1
1,>30miles,6,2010-03-01,65K,68K,1
0,~20miles,6,2000-07-22,60K,61K,1
0,~15miles,7,2011-07-26,61K,62K,3
1,~20miles,9,2000-08-20,61K,63K,5
0,~10miles,8,2006-02-28,61K,62K,6
0,~15miles,5,2004-10-15,62K,63K,6
0,~15miles,8,2008-10-12,60K,61K,7
1,~10miles,4,2007-05-11,59K,61K,3
1,~20miles,5,2003-05-13,60K,61K,2
0,<5mile,12,1999-08-25,56K,58K,7
1,~20miles,9,2003-08-17,55K,58K,3
0,~20miles,5,2005-09-19,59K,60K,7
0,~15miles,8,2001-12-20,62K,63K,1
1,~10miles,8,2009-02-24,56K,59K,2
0,~20miles,6,2007-03-20,57K,59K,6
0,~10miles,7,2005-01-08,59K,61K,1
0,~15miles,5,2006-09-30,61K,63K,6
0,~15miles,10,2008-03-19,58K,60K,6
0,~10miles,11,2002-07-25,59K,61K,5
1,<5mile,8,2007-08-16,58K,60K,7
1,~10miles,9,2004-08-03,59K,60K,1
0,~15miles,7,2005-04-01,63K,65K,1
1,~10miles,5,1999-05-17,59K,61K,1
1,~15miles,5,2008-06-22,59K,61K,3
0,~10miles,8,2012-03-16,61K,65K,2
0,~10miles,10,2009-02-18,61K,62K,2
1,>30miles,5,2003-06-12,62K,63K,6
0,<5mile,7,1999-08-14,62K,64K,7
1,~10miles,6,2013-06-30,61K,63K,7
1,~15miles,6,2006-12-22,61K,62K,7
0,~15miles,6,2003-09-08,62K,64K,6
0,~15miles,10,2002-05-07,56K,57K,5
0,~10miles,8,2010-03-14,57K,60K,7
1,~20miles,7,2003-08-20,62K,64K,7
0,>30miles,6,2012-10-24,61K,64K,3
0,<5mile,8,2004-10-02,57K,59K,1
1,~10miles,8,2004-07-04,56K,58K,3
0,~15miles,8,2000-06-18,56K,57K,3
0,>30miles,9,2013-01-10,52K,53K,5
0,~15miles,8,2012-04-22,59K,60K,6
0,~10miles,8,2006-08-08,58K,59K,6
0,>30miles,7,2000-10-19,57K,58K,1
1,~15miles,7,2000-12-25,60K,62K,2
0,~15miles,9,2008-02-24,55K,57K,3
1,<5mile,8,2002-07-17,58K,60K,5
0,~15miles,6,2005-06-01,60K,62K,3
1,~15miles,5,2016-12-29,59K,60K,2
0,~10miles,11,2003-12-28,57K,58K,5
0,~15miles,7,2012-05-19,60K,61K,3
0,<5mile,6,2015-02-21,58K,60K,5
0,~15miles,7,2013-08-19,57K,59K,1
0,~10miles,5,2007-04-27,58K,59K,2
1,>30miles,7,2003-11-09,59K,60K,6
1,<5mile,2,2009-12-02,61K,62K,2
1,~10miles,9,2003-11-25,57K,59K,7
1,~15miles,7,2015-05-22,57K,58K,2
1,~10miles,6,2012-12-25,59K,62K,1
0,~15miles,9,2006-07-08,60K,61K,3
1,~15miles,6,2003-11-08,61K,64K,3
0,~10miles,7,2004-11-27,61K,65K,7
0,~15miles,9,2000-08-09,57K,59K,6
0,~15miles,7,2012-06-19,53K,56K,5
0,~15miles,8,2010-06-21,58K,59K,3
0,>30miles,4,2014-11-06,59K,60K,7
1,>30miles,6,2001-04-01,62K,64K,2
0,~15miles,7,2015-02-12,56K,57K,7
0,~20miles,6,2012-11-04,61K,62K,2
1,>30miles,6,2007-10-30,62K,63K,3
1,~20miles,7,2015-02-07,59K,61K,5
1,~20miles,7,2000-02-09,58K,59K,5
1,<5mile,11,2004-06-17,58K,60K,7
0,~15miles,4,2018-11-06,58K,61K,6
1,<5mile,7,2010-05-29,65K,68K,3
1,~15miles,7,2004-06-19,61K,63K,1
0,~15miles,11,2001-11-18,60K,62K,6
1,~15miles,8,2001-02-05,59K,60K,6
1,>30miles,3,2017-08-21,62K,64K,5
0,~15miles,7,2015-08-29,52K,54K,7
1,~20miles,6,2017-02-17,60K,61K,5
0,>30miles,8,2004-05-10,60K,62K,5
1,~20miles,9,2012-02-28,62K,63K,3
0,~15miles,7,2012-07-15,63K,65K,1
0,~15miles,8,2013-01-10,57K,58K,1
0,>30miles,7,2013-12-27,63K,66K,3
1,~10miles,6,2006-10-17,62K,66K,1
0,~10miles,6,2004-05-15,60K,61K,2
0,~10miles,8,2013-05-26,64K,65K,3
1,~10miles,6,2015-03-13,64K,65K,7
0,~20miles,7,2009-11-09,61K,63K,7
